pin,slack
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[5]:SLn,1372
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[5]:CLK,2529
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[5]:D,9110
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[5]:Q,2529
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_5:A,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_5:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_5:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_5:Y,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[5]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[5]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[5]:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[5]:SLn,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[8]:CLK,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[8]:D,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[8]:EN,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[8]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[8]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[14]:A,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[14]:B,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[14]:C,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[14]:Y,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UIREG_6:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UIREG_6:Y,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_11:A,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_11:B,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_11:C,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_11:D,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_11:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[2]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[2]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[2]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[2]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[2]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[2]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[2]:D,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[2]:EN,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[2]:Q,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[2]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[13]:CLK,2826
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[13]:D,9093
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[13]:Q,2826
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[13]:SLn,2082
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/dst_req:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/dst_req:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/dst_req:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[6]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[6]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[6]:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs[6]:SLn,
ident_coreinst/comm_block_INST/jtagi/jtag_clkint_prim/U0:A,
ident_coreinst/comm_block_INST/jtagi/jtag_clkint_prim/U0:Y,
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_2_1_0:A,4824
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_2_1_0:B,2199
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_2_1_0:C,1274
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_2_1_0:Y,1274
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_15:B,2758
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_15:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_15:IPB,2758
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_15:IPC,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_15:IPD,
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[6]:CLK,
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[6]:D,9087
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[6]:EN,1471
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[6]:Q,
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[6]:SLn,8014
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[6]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[6]:D,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[6]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[6]:Q,
ident_coreinst/IICE_INST/b3_SoW/m4_e:A,
ident_coreinst/IICE_INST/b3_SoW/m4_e:B,
ident_coreinst/IICE_INST/b3_SoW/m4_e:C,
ident_coreinst/IICE_INST/b3_SoW/m4_e:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[12]:CLK,696
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[12]:D,3096
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[12]:Q,696
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb[8]:CLK,
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb[8]:D,9087
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb[8]:EN,1430
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb[8]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[3]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[3]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[3]:Q,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_2_1_1_1:A,6050
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_2_1_1_1:B,6007
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_2_1_1_1:C,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_2_1_1_1:Y,6007
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_4:A,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_4:B,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_4:Y,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[6]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[6]:D,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[6]:EN,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[6]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:D,2354
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:EN,8212
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[22]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[22]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[22]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/b6_nZ5I_F_1_RNI1ESND1:A,4090
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/b6_nZ5I_F_1_RNI1ESND1:B,1372
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/b6_nZ5I_F_1_RNI1ESND1:C,572
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/b6_nZ5I_F_1_RNI1ESND1:D,326
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/b6_nZ5I_F_1_RNI1ESND1:Y,326
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/dst_req_d:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/dst_req_d:D,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/dst_req_d:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/dst_req_d:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/b6_nUT_fF_0_a3:A,4914
ident_coreinst/output_leds_INST/b5_nUTGT/b6_nUT_fF_0_a3:B,5678
ident_coreinst/output_leds_INST/b5_nUTGT/b6_nUT_fF_0_a3:C,503
ident_coreinst/output_leds_INST/b5_nUTGT/b6_nUT_fF_0_a3:D,448
ident_coreinst/output_leds_INST/b5_nUTGT/b6_nUT_fF_0_a3:Y,448
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[0]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[0]:D,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[0]:EN,
ident_coreinst/output_leds_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[0]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b5_uU_cL_RNIA9NS5:A,8213
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b5_uU_cL_RNIA9NS5:B,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b5_uU_cL_RNIA9NS5:Y,8213
ident_coreinst/IICE_INST/b8_uKr_IFLY/b7_PSyi_9u_0_a2:A,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b7_PSyi_9u_0_a2:B,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b7_PSyi_9u_0_a2:C,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b7_PSyi_9u_0_a2:Y,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UIREG_1:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UIREG_1:Y,
ident_coreinst/output_leds_INST/mdiclink_reg[1]:CLK,9110
ident_coreinst/output_leds_INST/mdiclink_reg[1]:D,
ident_coreinst/output_leds_INST/mdiclink_reg[1]:Q,9110
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[10]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[10]:D,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[10]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[10]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[1]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[1]:D,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[1]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[1]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[12]:A,7451
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[12]:B,3223
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[12]:C,8231
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[12]:D,8170
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[12]:Y,3223
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_2_tz[13]:A,5840
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_2_tz[13]:B,2351
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_2_tz[13]:C,7358
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_2_tz[13]:Y,2351
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:B,6993
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:CC,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:P,6993
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:Y,7544
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:Y3,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]:Y3A,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_o3_i_a3_i_o3[10]:A,1496
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_o3_i_a3_i_o3[10]:B,2205
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_o3_i_a3_i_o3[10]:Y,1496
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_a3[4]:A,6790
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_a3[4]:B,6741
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_a3[4]:C,5891
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_a3[4]:D,1553
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_a3[4]:Y,1553
ident_coreinst/output_leds_INST/b5_nUTGT/b3_nfs[1]:CLK,1560
ident_coreinst/output_leds_INST/b5_nUTGT/b3_nfs[1]:D,9110
ident_coreinst/output_leds_INST/b5_nUTGT/b3_nfs[1]:Q,1560
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[29]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[29]:D,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[29]:EN,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[29]:Q,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[29]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.genblk1[1].b13_oRB_MqCD2_t_x[1]:CLK,2298
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.genblk1[1].b13_oRB_MqCD2_t_x[1]:D,9110
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.genblk1[1].b13_oRB_MqCD2_t_x[1]:Q,2298
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b7_OSr_J90_RNO_0:A,6693
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b7_OSr_J90_RNO_0:B,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b7_OSr_J90_RNO_0:Y,6693
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[0]:A,2512
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[0]:B,2524
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[0]:C,3271
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[0]:D,3192
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[0]:Y,2512
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:A,5148
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:B,5111
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:C,5045
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:D,5001
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:Y,5001
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:B,7984
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:CC,1077
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:P,7984
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:S,1077
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:Y3,
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv_RNIU801B4[7]:Y3A,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un5_b12_oFTt_v5rb3b4[4]:A,2461
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un5_b12_oFTt_v5rb3b4[4]:B,2424
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un5_b12_oFTt_v5rb3b4[4]:Y,2424
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[1]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[1]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[1]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[1]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[1]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_0[7]:A,6619
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_0[7]:B,2259
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_0[7]:C,7347
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_0[7]:D,7229
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_0[7]:Y,2259
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[2]:A,3356
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[2]:B,3325
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[2]:C,2458
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[2]:D,2405
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[2]:Y,2405
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[16]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[16]:D,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[16]:EN,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[16]:Q,
ident_coreinst/output_leds_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[16]:SLn,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1_1:A,6087
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1_1:B,6044
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1_1:C,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1_1:Y,6044
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[4]:CLK,2892
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[4]:D,9075
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[4]:Q,2892
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[4]:SLn,2268
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/genblk3.b8_vABZ3qsY_RNO:A,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/genblk3.b8_vABZ3qsY_RNO:B,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/genblk3.b8_vABZ3qsY_RNO:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_28:Y,
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[2]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[2]:D,9087
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[2]:EN,1147
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[2]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[2]:SLn,7871
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[21]:CLK,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[21]:D,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[21]:EN,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[21]:Q,
ident_coreinst/IICE_INST/b3_SoW/m44_0:A,
ident_coreinst/IICE_INST/b3_SoW/m44_0:B,
ident_coreinst/IICE_INST/b3_SoW/m44_0:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_0:A,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_0:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_0:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_0:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[1]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[1]:D,1608
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[1]:EN,8213
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[1]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[1]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_0:A,2268
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_0:B,7280
ident_coreinst/IICE_INST/b3_SoW/b12_PSyi_KyDbLbb_0_sqmuxa_0:Y,2268
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:D,4115
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:EN,8213
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:SLn,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[3]:A,3327
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[3]:B,3319
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr_RNO[3]:C,2462
